C-H,C-H.1,C-H.2,H-H,H-H.1,H-H.2,N-H,N-H.1,N-H.2,N-N,N-O,O-C,O-H,O-H.1,O-O,C,H,H.1,H.2,N,N.1,O,O.1,f_0,f_1,Ead
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,4.254839197896376,1.4794202229083204,3.7484359907
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,4.254839197896376,1.4794202229083204,3.4701776938999997
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,4.254839197896376,1.4794202229083204,1.4185078685
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,4.254839197896376,1.4794202229083204,-1.1152482039000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,-0.3261974529
0.0,0.0,0.0,1.356546558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,-0.3284940109
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,-7.443610447323817,0.12278918833226783,0.0180870661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,6.9477226304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,-7.443610447323817,0.12278918833226783,3.4255494692000013
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,4.48216972
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,3.0265935825000003
5.5637466270000004,5.563748662999999,5.563748662999999,0.5353718341,0.5353718341,0.53537203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,1.5871256056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,2.0525070477000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.363599355699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,53.3587073998,0.0,0.0,-7.443610447323817,0.12278918833226783,0.47389140490000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,-7.443610447323817,0.12278918833226783,2.8240174338
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,-1.0636046092000002
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,-0.6315210312000001
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,-7.443610447323817,0.12278918833226783,-1.0538244144000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,0.9334338347
0.0,0.0,0.0,1.356546558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,-0.1278077039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1710194368,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73.5166947198,0.0,1.8325142086331982,-2.8361015295855156,0.2845162316
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,1.8325142086331982,-2.8361015295855156,0.3782128291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,1.8325142086331982,-2.8361015295855156,3.804682136
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,5.8497271478
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,4.0458117238
5.5637466270000004,5.563748662999999,5.563748662999999,0.5353718341,0.5353718341,0.53537203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,2.3507568415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,4.1146554374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.363599355699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,53.3587073998,0.0,0.0,1.8325142086331982,-2.8361015295855156,0.5837656855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,1.8325142086331982,-2.8361015295855156,3.6251477692000003
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,1.3497671753
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,-0.0076014109000000765
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,1.8325142086331982,-2.8361015295855156,-0.4910209851999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8625723809212056,-2.6406109480271693,0.8237772989000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,1.8625723809212056,-2.6406109480271693,2.4967704034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1710194368,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73.5166947198,0.0,1.8625723809212056,-2.6406109480271693,0.2871910942
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,1.8625723809212056,-2.6406109480271693,0.3459415291000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,1.8625723809212056,-2.6406109480271693,3.755351263
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8625723809212056,-2.6406109480271693,6.015251513
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.8625723809212056,-2.6406109480271693,4.1688344081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,1.8625723809212056,-2.6406109480271693,3.5318281073000004
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,1.8625723809212056,-2.6406109480271693,2.3502890126
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,1.8625723809212056,-2.6406109480271693,0.15550846839999996
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,1.8625723809212056,-2.6406109480271693,-0.6015203107000001
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,1.6490375171089922,-2.7215341599234644,0.5107206826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,1.6490375171089922,-2.7215341599234644,3.7234288939
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,5.984762912300003
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,4.1279382648
5.5637466270000004,5.563748662999999,5.563748662999999,0.5353718341,0.5353718341,0.53537203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,2.2458916288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,5.2938244721
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,2.4083777241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,1.6490375171089922,-2.7215341599234644,3.5071381191000004
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,0.08693071599999999
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,1.6490375171089922,-2.7215341599234644,-0.7590766072
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,1.6490375171089922,-2.7215341599234644,0.5107206826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0056040629547813,-2.467301242084046,0.918512414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,2.0056040629547813,-2.467301242084046,2.0063958745000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1710194368,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73.5166947198,0.0,2.0056040629547813,-2.467301242084046,0.11696054570000004
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,2.0056040629547813,-2.467301242084046,0.20314727890000006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,2.0056040629547813,-2.467301242084046,3.667182666
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0056040629547813,-2.467301242084046,6.023272072
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0056040629547813,-2.467301242084046,4.1742624014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,2.0056040629547813,-2.467301242084046,3.5320840305
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,2.0056040629547813,-2.467301242084046,2.2730330018000005
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,2.0056040629547813,-2.467301242084046,0.12413087140000005
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,2.0056040629547813,-2.467301242084046,-0.9155863534999998
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,6.986307981041758,1.9178177200703532,0.4727214645000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,6.986307981041758,1.9178177200703532,3.6901998336
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.986307981041758,1.9178177200703532,6.9853900309000005
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,6.986307981041758,1.9178177200703532,5.5751698374000025
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,6.986307981041758,1.9178177200703532,1.7433658149999998
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,6.986307981041758,1.9178177200703532,-0.8525925156999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,6.495889973294507,2.2082291489817365,4.531026893900001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1710194368,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73.5166947198,0.0,6.495889973294507,2.2082291489817365,2.5530735737000003
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,6.495889973294507,2.2082291489817365,0.18508394600000005
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.495889973294507,2.2082291489817365,7.5617584220000005
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,6.495889973294507,2.2082291489817365,5.1242326489000005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,6.495889973294507,2.2082291489817365,3.9443413078
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,6.495889973294507,2.2082291489817365,3.8605398656
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,6.495889973294507,2.2082291489817365,1.1380737506999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,4.006696816465908,1.1507396910217635,4.732640889900001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1710194368,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73.5166947198,0.0,4.006696816465908,1.1507396910217635,2.2165560882
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,4.006696816465908,1.1507396910217635,0.6479987747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,4.006696816465908,1.1507396910217635,3.8095419420999996
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.006696816465908,1.1507396910217635,7.2985540160000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,4.006696816465908,1.1507396910217635,3.9171629735000004
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,4.006696816465908,1.1507396910217635,3.5632089674000005
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,4.006696816465908,1.1507396910217635,1.4295139258
0.0,0.0,0.0,0.6143783789,0.6143783789,0.6143781694,6.8843874092999995,6.8843885332,6.8843885332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,53.3587073998,0.0,0.0,0.0,4.006696816465908,1.1507396910217635,-0.9286710894
0.0,0.0,0.0,0.6551027922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2596416855,8.2596416855,0.0,0.0,0.5,0.5,0.0,0.0,0.0,73.5166947198,0.0,3.884273096596881,0.9080514844120572,-0.23753515890000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1710194368,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,73.5166947198,0.0,3.884273096596881,0.9080514844120572,2.3521115629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7267938175,0.0,0.0,0.0,36.8581051994,0.0,0.0,0.0,0.0,0.0,73.5166947198,0.0,3.884273096596881,0.9080514844120572,4.100583878399998
5.3546567665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.884273096596881,0.9080514844120572,7.5336607507
5.836293438099999,5.836293438099999,0.0,0.6200073905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8581051994,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.884273096596881,0.9080514844120572,5.259434647500001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0066097665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3587073998,0.0,73.5166947198,0.0,3.884273096596881,0.9080514844120572,4.002581859
0.0,0.0,0.0,0.0,0.0,0.0,6.734460232999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,53.3587073998,0.0,0.0,0.0,3.884273096596881,0.9080514844120572,3.3252955133000004
0.0,0.0,0.0,0.6200073905,0.0,0.0,6.8090090111000015,6.8090090111000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,53.3587073998,0.0,0.0,0.0,3.884273096596881,0.9080514844120572,1.3959032256000001
